id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;tahun
3347;15;JAMBI;1571;157101;1571011002;BULURAN KENALI;Koperasi Pegawai Negeri Republik Indonesia Melati Husada;19/BH/KDK/56/II/1999;27/02/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3348;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;KPN SMA Negeri 5 Kota Jambi;425/BH/XV;01/10/1980;koperasisma5kotajambi@gmail.com;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3349;15;JAMBI;1571;157101;-;-;Koperasi Persatuan Pensiunan RRI Jambi;01/BH/VI.10/DISKOPDAN UMKM/I/2010;11/01/2010;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3350;15;JAMBI;1571;157101;1571011002;BULURAN KENALI;Koperasi Delima;10/BH/VI.10/DISKOPDANUMKM/X/2010;20/10/2010;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3351;15;JAMBI;1571;157101;1571101001;SUNGAI PUTRI;Koperasi Bundo Kanduang;09/BH/VI.10/DISKOPDANUMKM/VI/2011;06/06/2011;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3352;15;JAMBI;1571;157101;1571101005;SOLOK SIPIN;Koperasi Permata Bangsa Karang Taruna;27/BH/VI.10/DISKOPDANUMKM/XII/2009;08/12/2009;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3353;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperasi Cahaya Makmur;14/BH/VI.10/DISKOPDANUMKM/VI/2009;26/06/2009;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3354;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;Koperasi Mitra Usah;23/BH/VI.10/DISKOPDANUMKM/X/2009;20/10/2009;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3355;15;JAMBI;1571;157101;1571101003;LEGOK;Koperasi Mekar Lestari;26/BH/VI.10/DISKOPDANUMKM/XII/2009;04/12/2009;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3356;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperasi Anugrah;02/BH/DISPERINDAGKOP/I/2008;17/01/2008;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3357;15;JAMBI;1571;157101;-;-;Koperasi Pengembangan Wirausaha Muda;08/BH/DISPERINDAGKOP/XII/2005;13/12/2005;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3358;15;JAMBI;1571;157101;1571101003;LEGOK;Koperasi Persatuan Rumah Makan Minang;04/BH/DISPERINDAGKOP/X/2005;19/10/2005;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3359;15;JAMBI;1571;157101;1571101003;LEGOK;Koperasi Instalatir Listrik Indonesia Kota Jambi;38/BH/DISPERINDAGKOP/XII/2004;21/12/2004;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3360;15;JAMBI;1571;157101;1571101004;SELAMAT;Koperasi Hamparan;23/BH/DISPERINDAGKOP/X/2003;06/10/2003;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3361;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Seri Tanjung;19/BH/DISPERINDAGKOP/X/2003;22/10/2003;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3362;15;JAMBI;1571;157101;-;-;Koperasi Himpunan Putra Putri Jambi Kota Seberang;17/BH/Disperindagkop/VII/2003;01/07/2003;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3363;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperaso Asoka;14/BH/DISPERINDAGKOP/VI/2003;27/06/2003;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3364;15;JAMBI;1571;157101;1571071002;SIMPANG III SIPIN;Koperasi Siala Sampagul;07/BH/DISPERINDAGKOP/IV/2003;16/04/2003;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3365;15;JAMBI;1571;157101;1571071002;SIMPANG III SIPIN;Koperasi Bina Sejahtera;05/BH/DISPERINDAGKOP/III/2003;16/03/2003;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3366;15;JAMBI;1571;157101;1571071002;SIMPANG III SIPIN;Koperasi Harapan Bintang;31/BH/DISPERINDAGKOP/IX/2002;24/09/2002;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3367;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Mawar;24/BH/DISPERINDAGKOP/VI/2002;12/06/2002;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3368;15;JAMBI;1571;157101;1571071002;SIMPANG III SIPIN;Koperasi Dekar;09/BH/DISPERINDAGKOP/IV/2002;08/04/2002;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3369;15;JAMBI;1571;157101;1571011010;PENYENGAT RENDAH;Koperasi Tunas Mandiri;19/BH/KDK.56/VI/2001;19/06/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3370;15;JAMBI;1571;157101;1571101001;SUNGAI PUTRI;Koperasi Bersama Universitas Batanghari;16/BH/KDK.56/V/2001;10/05/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3371;15;JAMBI;1571;157101;1571101004;SELAMAT;Koperasi Ikat;08/BH/KDK.56/II/2001;14/02/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3372;15;JAMBI;1571;157101;1571011010;PENYENGAT RENDAH;Koperasi Cerdas;26/BH/KDK.56/IX/2000;18/09/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3373;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;KPN PERPUSDA Jambi;1071/BH/XV;19/01/2004;pengawas.koperasi.kota.jambi@gmail.com;-;TRUE;BADRUDIN SALAM, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;19;32;2021;2023
3374;15;JAMBI;1571;157101;1571101005;SOLOK SIPIN;Koperasi Wanita Sakinah Kota Jambi;4/BH/VI.10/diskop-UKM/VII/2010;23/06/2010;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3375;15;JAMBI;1571;157101;1571101001;SUNGAI PUTRI;Koperasi Wanita Putri Ayu;11/BH/VI-10/DiskopdanUMKM/XI/2010;10/11/2010;-;-;TRUE;NURMALA;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3376;15;JAMBI;1571;157101;1571101001;SUNGAI PUTRI;Koperasi Karyawan PT Telkom;091/BH/XV;25/05/1990;kokarteljbi1980@gmail.com;-;TRUE;A. SYUKRI YUSUF;Primer Kabupaten/Kota;Jasa;Kop. Telkom;JASA KEUANGAN DAN ASURANSI;-;-;88;22;2020;2023
3377;15;JAMBI;1571;157101;1571101001;SUNGAI PUTRI;Koperasi Karyawan Energi Jambi;953/BH/XV/1991;29/07/1991;kopkar_energi@yahoo.co.id;-;TRUE;BAMBANG ZULKIFLI ;Primer Kabupaten/Kota;Jasa;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3378;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Jasa Inkubator Mina Bisnis Mayang Mangurai;003543/BH/M.KUKM.2/III/2017;03/03/2017;-;-;TRUE;ICO ORDIANA ;Primer Kabupaten/Kota;Jasa;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3379;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Pegawai Negeri Republik Indonesia Kanwil Depag Provinsi Jambi;306/BH/XV/74;03/06/1974;-;-;TRUE;ARPANI, S.KOM., MBA;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3380;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Pegawai Negeri Sigma BPS Provinsi Jambi;248/BH/XV;26/09/1973;kpn.sigm@gmail.com;kpnsigma.net;TRUE;KUSWAN GUNATO;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3381;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Pegawai Negeri Museum Siginjei;30/BH/DISPERINDAGKOP/X/2004;20/10/2004;-;-;TRUE;DRS. MHD ERMAN;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;23;29;2021;2023
3382;15;JAMBI;1571;157101;1571011004;TELANAIPURA;Koperasi Pegawai Negeri Swakerta;16/BH/KWK.5/IV/1995;19/04/1995;-;-;TRUE;IR. H. JANUARDANI, ME;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3383;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;Koperasi Wanita Kenanga Indah;17/BH/VI.10/DISKOP&UKM/X/2011;23/09/2011;epamarini5@gmail.com;-;TRUE;DRA. ROSITA HAYATI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;1;42;2021;2023
3384;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;Koperasi Pegawai Republik Indonesia Aksara Jambi;05/BH/VI.10/DISKOPDANUMKM/III/2011;14/03/2011;-;-;TRUE;SARWONO, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;21;13;2020;2023
3385;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;KPN SMP Negeri 17 Kota Jambi;09/BH/KDK.56/II/2001;16/02/2001;kpnsmp17jambi@gmail.com;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3386;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;Koperasi BMT Muslimah Masyithah;10/BH/DISPERINDAGKOP/IV/2002;11/04/2002;-;-;TRUE;YUSNITA, S.AG;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3387;15;JAMBI;1571;157101;1571101004;SELAMAT;Koperasi Karya Mandiri Jambi;08/BH/KDK.56/III/2000;25/03/2000;-;-;TRUE;TIOPAN PURBA, BBA;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;96;77;2020;2023
3388;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;KPN KPPDK Pengadilan Tinggi Jambi;1008/BH/XV;29/07/1992;-;-;TRUE;AMIN S. SH ;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;64;32;2020;2023
3389;15;JAMBI;1571;157101;1571011001;SIMPANG IV SIPIN;KOPERASI SIMPAN PINJAM DAN PEMBIAYAAN SYARIAH BAITUL MAAL WATTAMWIL AL ISHLAH;102/BH/KDK.56/X/1999;10/05/1999;bmtalislah.kotajambi@gmail.com;-;TRUE;SRI RAHAYU;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;520;353;2020;2023
3390;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperasi Karyawan SLB Prof Dr Sri Soedewi Masjchun Sofwan SH;07/BH/KWK.5/IV/1997;03/04/1997;kopkarslbjambi@gmail.com;-;TRUE;BUDY PRASETYO, S.PD;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3391;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperasi Pegawai Negeri Kosup Tingkat I;299/BH/XV/1974;10/02/1974;-;-;TRUE;IR. ZAENAL ARIFIN, M.SC;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;156;109;2020;2023
3392;15;JAMBI;1571;157101;1571011011;PEMATANG SULUR;Koperasi Pengusaha Pengrajin Jambi;05/BH/VI.10/DISKOPDANUMKM/II/2010;24/02/2010;-;-;TRUE;SRI MASITA;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;2;57;2020;2023
3393;15;JAMBI;1571;157101;1571011002;BULURAN KENALI;KPN SMPN 19 Kota Jambi;09/BH/DISPERINDAGKOP/X/2007;13/09/2007;badaruddinspd19@gmail.com;-;TRUE;BADARUDDING;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;43;49;2021;2023
3394;15;JAMBI;1571;157101;1571011010;PENYENGAT RENDAH;Koperasi Simpan Pinjam Azzahra;06/BH/VI.10/DiskopUMKM;26/12/2013;pengawas.koperasi.kota.jambi@gmail.com;-;TRUE;PUJI ASTUTI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;20;198;2021;2023
3395;15;JAMBI;1571;157101;1571011010;PENYENGAT RENDAH;KOPERASI PEMASARAN AKU BISA MAJU BERSERI;AHU-0010738.AH.01.26.TAHUN 2021;15/06/2021;-;-;TRUE;RTS. JUMIATI AYUDIAH;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;DEKORASI INTERIOR;-;-;0;0;-;2023
3396;15;JAMBI;1571;157101;1571011010;PENYENGAT RENDAH;Koperasi Al Amin Sejahtera;10/BHVI.10/DISKOPDANUMKM/IV/2016;08/04/2016;-;-;TRUE;ZARNIATI, S.PD;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;12;84;2020;2023
3397;15;JAMBI;1571;157101;1571011002;BULURAN KENALI;Koperasi Bersama-sama Senang;07/BH/VI.10/DISKOPDANUMKM/XII/2013;26/12/2013;ernijambi8@gmail.com;-;TRUE;DRA. SONDANG PARDEDE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;23;67;2021;2023
3398;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Asad;836/BH/III/88;03/03/1988;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3399;15;JAMBI;1571;157106;1571061001;PASIR PANJANG;Koperasi Unit Desa Danau Teluk;"267.AB/BH/XV/1992						";06/06/1992;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;2023
3400;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Pasar Inpres Olak Kemang;"58/BH/KDK.56/V/1999						";04/05/1999;-;-;FALSE;ZULKIFLI;Primer Kabupaten/Kota;Konsumen;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
3401;15;JAMBI;1571;157106;1503022014;TANJUNG RADEN;Koperasi Himpunan Petani Peternak;56/BH/KDK.56/V/99;03/05/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3402;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Keluarga Mandiri;23/BH/VI/00;18/06/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3403;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Marga Dadi Tiga;49/BH/KDK.56/IV/99;22/04/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3404;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Perikanan Mekar Lestari;77/BH/KDK.56/VI/99;24/06/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3405;15;JAMBI;1571;157106;-;-;Koperasi Perikanan Usaha Mandiri;79/BH/KDK.5/6VI/99;24/06/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3406;15;JAMBI;1571;157106;1571061004;TANJUNG PASIR;Koperasi Prakarsa Utama;27/BH/KDK.56/III/99;09/03/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3407;15;JAMBI;1571;157106;1571061001;PASIR PANJANG;Koperasi Usaha Tani;90/BH/KDK.56/VIII/99;04/08/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3408;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi SLTPN 3;499/BH/IV/82;04/04/1982;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3409;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Pondok Pesantren Asad;137/BH/PAD/KWK.5/XI/1995;09/11/1995;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;2023
3410;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Pegawai Negeri Republik Indonesia MTsN Olak Kemang;439/BH/XV;06/04/1980;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3411;15;JAMBI;1571;157106;1571061005;ULU GEDONG;Koperasi Kreatif Bersama;22/BH/VI.10/DISKOPDANUMKM/X/2009;05/10/2009;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3412;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Lintas Gambut;09/BH/VI.10/DISKOPDANUMKM/IV/2016;08/04/2016;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3413;15;JAMBI;1571;157106;1504062009;OLAK KEMANG;Koperasi Pegawai Negeri Man Olak Kemang;09/BH/KDK.56/VIII/98;24/08/1998;-;-;TRUE;DRS. SUJARWO;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3414;15;JAMBI;1571;157106;-;-;KOPERASI JASA LEMBAGA KEUANGAN MIKRO SYARIAH PONDOK PESANTREN ASAD;010389/BH/M.KUKM.2/XI/2018;04/11/2018;asadbwm@gmail.com;-;TRUE;FAJRI AL MUGHNI;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3415;15;JAMBI;1571;157106;1571061005;ULU GEDONG;Koperasi Usaha Terpadu;09/BH/VI.10/DISKOPDANUMKM/IX/2014;08/09/2014;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3416;15;JAMBI;1571;157106;1571061005;ULU GEDONG;KPN SMA Negeri 7 Kota Jambi;867/BH/XV-1989;16/09/1989;kpnsman7kotajambi@gmail.com;-;TRUE;EMMIYATI, S.PD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3417;15;JAMBI;1571;157105;1571051001;ARAB MELAYU;Koperasi Angkasa Raya;47/BH/X/94;10/10/1994;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3418;15;JAMBI;1571;157105;1504022013;PELAYANGAN;Koperasi Pondok Pesantren Hifzi Alquran;"30/BH/KWK.5/IX/1997						";29/09/1997;-;-;FALSE;M. MUSTARI;Primer Kabupaten/Kota;Produsen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3419;15;JAMBI;1571;157105;1571051006;TANJUNG JOHOR;Koperasi Karyawan PT. Jambi Waras;454/BH/XII/87;13/07/1987;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3420;15;JAMBI;1571;157105;1571051006;TANJUNG JOHOR;Koperasi Kito;14/BH/IX/98;09/09/1998;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3421;15;JAMBI;1571;157105;1571051004;TENGAH;Koperasi Mutiara Citra;43/BH/KDK.56/IV/99;08/04/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
3422;15;JAMBI;1571;157105;1571051004;TENGAH;Koperasi Sumber Baru;22/BH/VIII/00;05/08/2000;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3423;15;JAMBI;1571;157105;1571051001;ARAB MELAYU;Koperasi Pegawai Negeri Praja;"16/BH/KDK.56/IV/98						";18/09/1998;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3424;15;JAMBI;1571;157105;1504022013;PELAYANGAN;Koperasi Saadaturaden;16/BH/V/97;05/05/1997;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3425;15;JAMBI;1571;157105;1504022013;PELAYANGAN;Koperasi Sejahtera;710/BH/V/86;05/05/1986;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3426;15;JAMBI;1571;157105;1571051001;ARAB MELAYU;Koperasi SLTPN 3;621/BH/XII/84;12/12/1984;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
3427;15;JAMBI;1571;157105;1571051003;JELMU;Koperasi SMUN 7;867/BH/IX/89;09/09/1989;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3428;15;JAMBI;1571;157105;1571051006;TANJUNG JOHOR;Koperasi Karyawan Tanjung Johor TJWI;891/BH/V/90;25/05/1990;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
3429;15;JAMBI;1571;157105;1571051002;MUDUNG LAUT;Koperasi Unit Desa Pelayangan;288.A/BH/XV;07/07/1992;-;-;FALSE;ABDIANTO;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
3430;15;JAMBI;1571;157105;1571051002;MUDUNG LAUT;Usaha Simpan Pinjam Koperasi Batik Kajang Lako;06/BH/KWK/IV/1997;04/04/1997;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
3431;15;JAMBI;1571;157105;1571051005;TAHTUL YAMAN;Koperasi Pegawai Negeri SMPN 13 Jambi;499/BH/1982;06/04/1982;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
3432;15;JAMBI;1571;157105;1571051002;MUDUNG LAUT;Koperasi Mitra Kencana;09/BH/DISPERINDAGKOP/IV/2004;05/04/2004;-;-;FALSE;SAYUTI;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
3433;15;JAMBI;1571;157105;-;-;Koperasi Kajang Lako;"08/BH/KWK.5/IV/1997						";04/03/1997;-;-;TRUE;HJ. JURIATI;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3434;15;JAMBI;1571;157105;-;-;Koperasi Pondok Pesantren Nurul Iman;"49/BH/KWK.5/IX/1996						";23/10/1996;-;-;FALSE;H. ISMAIL YUSUF;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
3435;15;JAMBI;1571;157105;1571051002;MUDUNG LAUT;Koperasi Gentala Arasy;10/BH/VI.10/DISKOPDANUMKM/IV/2015;19/06/2015;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
